Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Turbo Pressure Control(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
22-Apr-2019 19:00:31.505,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.1755067,-0.03145239,0.62641448,0.43473423,-,-,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,22.91711426,268.70001221,57.05295944,24.15377235,16,-,-,-,-,-,-,17.03462791,-,5.87034416,-,-,40.06827927,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,46.87200165,48,-,-,-,-,-,-,-,-,-,264.90914917,0,0,0,-,-,-,-,-
22-Apr-2019 19:00:31.935,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.04786655,-0.08355936,0.68218297,0.55847037,-,-,-,-,-,-,-,35,48,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,22.31085205,265.8999939,57.05295944,24.15354919,14,0.31200027,-,-,-,-,-,17.03462791,-,5.87034416,-,-,40.06827927,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,48.31200027,48,-,-,-,-,-,-,-,-,0.00577333,264.91494751,0,0.435,0,-,-,-,-,-
22-Apr-2019 19:00:32.296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00805105,0.01565076,0.68608707,0.63791096,-,-,-,-,-,-,-,35,48,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,22.31085205,265.8999939,57.05295944,24.15354919,14,0.31200027,-,-,25,-,-,17.03462791,-,5.87034416,-,-,40.06827927,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,48.31200027,48,-,-,-,-,-,-,-,-,0.00577333,264.91494751,0,0.94700003,0,-,-,-,-,-
22-Apr-2019 19:00:34.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09037097,0.08203349,0.70744163,0.72516292,-,-,-,-,-,-,-,35,49,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,4.83007574,70.98039246,-,-,-,2582,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.25,5.46875,-,-,6.25,-,-,-,-,-,-,-,3.21600008,21.30944824,264.79998779,57.05296326,24.15281487,16,0.97599792,6.47723818,-,25,71,-,17.03462791,-,5.87034416,-,-,40.06827927,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.77999997,0.56,-,-,-,-,-,-,100,0,0,-,-,-,54.93600082,50,16.07843208,31,17.86321831,-,-,-,-,-,0.02314111,264.93231201,3,3.31599998,0,-0.30352935,-,-,-,-
22-Apr-2019 19:00:37.351,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.23911101,-0.75776762,-0.06560968,-0.09365072,-,-,-,-,-,-,-,35,50.66666794,50.66666794,-,-,-,-,-,-,-,-,-,-,96.69696808,96.69696808,-,-,-,-,-,-,-,-,84,4.83007574,57.25490189,-,-,-,2062.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.90625,5.46875,-,-,4.6875,-,-,-,-,-,-,-,3.21600008,21.09289551,269,57.05295944,24.1523056,17,0.10799789,6.47723818,-,26,18,27.35290718,14.1849432,3.65584254,7.049582,-,77.26809692,40.07046127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14,0.56,-,-,-,-,-,-,100,0,0,-,-,-,55.51199722,54,12.54901981,30,17.86321831,-,-,27.35290718,3.65584254,77.26809692,0.06336889,264.97253418,5,5.31799984,0,-0.83352929,-,-,-,-
22-Apr-2019 19:00:40.025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00452483,-0.99181813,-0.09001441,0.02874467,-,-,-,-,-,-,-,35,52.25,52.25,-,-,-,-,-,-,-,-,-,-,157.24972534,217.80247498,1471.11877441,-,-,-,-,-,-,-,84,4.83007574,56.07843399,-,-,-,2156.25,-,-,-,-,-,-,-,-,-,-,-,0.00072333,-,-,-,-,-,-,-,42.14889526,-,3.90625,5.46875,-,-,6.25,-,-,-,-,-,-,0.00325964,4.28800011,20.54901123,268.8999939,57.05295563,24.15156937,14,0.23999786,6.47723818,-,26,55,12.14376926,14.18482399,8.23450375,7.04964161,-,34.30443573,40.07012177,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14,0.56,-,-,-,-,-,-,100,0,0,-,-,-,58.71599579,57,12.54901981,33,-,-,-,19.7483387,5.06361198,55.78626633,0.10308222,265.01223755,8,8.32299995,0,-0.46352932,-,-,-,-
22-Apr-2019 19:00:42.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.00007824,-0.95240349,-0.18629566,0.13954587,-,-,-,-,-,-,-,35,53.59999847,53.59999847,-,-,-,-,-,-,-,-,-,0.0215314,175.43185425,211.7960968,1471.06433105,-,-,-,-,-,-,-,84,3.32904363,50.58823776,-,-,-,2238.25,-,-,-,-,-,-,-,-,-,-,-,0.00137913,4.56424475,76.07074738,-,-,-,-,-,42.14769745,-,2.34375,3.125,-,-,2.34375,-,-,-,-,-,-,0.00621499,4.28800011,21.41162109,269.6000061,57.05295944,24.15101624,15,0.28400421,4.46432114,-,25,54,12.48815823,14.18472385,8.00741959,7.04969072,-,35.27728271,40.06984329,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19999999,0.74000001,-,-,-,-,-,-,100,0,0,-,-,-,60.40800095,59,11.37254906,36,14.20276642,-,-,17.32827759,5.77079391,48.94993973,0.1383011,265.04745483,10,10.34300041,0,-0.47352931,-,-,-,-
22-Apr-2019 19:00:44.296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.04727011,-0.92860848,-0.16530666,0.03203908,-,-,-,-,-,-,-,35,54.66666794,54.66666794,-,-,-,-,-,-,-,-,0.02910422,0.02345985,186.82470703,221.0032959,1471.01342773,-,-,-,-,-,-,-,84,1.80229425,58.03921509,-,-,-,2281.25,-,-,-,-,-,-,-,-,-,-,-,0.00201605,4.9297719,82.16287231,-,-,-,-,-,42.14653015,-,3.90625,2.34375,-,-,2.34375,-,-,-,-,-,-,0.00908521,6.43200016,21.45800781,269.70001221,57.05295563,24.15046692,12,0.40800095,2.41691637,-,25,56,11.96789074,14.18459415,8.35551739,7.04975557,-,33.80760193,40.06947327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.74000001,0.71999997,-,-,-,-,-,-,100,0,0,-,-,-,60.83999634,60,12.94117641,33,7.54422855,-,-,15.98818111,6.2544899,45.16435242,0.17224917,265.0814209,12,12.32600021,0,-0.45352933,-,-,-,-
22-Apr-2019 19:00:46.315,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00019013,-0.96106726,-0.16445272,0.12136443,-,-,-,-,-,-,-,35,55.7142868,55.7142868,-,-,-,-,-,-,-,-,0.02574881,0.02391097,185.84822083,181.94226074,1470.96508789,-,-,-,-,-,-,-,85,3.57511353,40.39215851,-,-,-,2339.75,-,-,-,-,-,-,-,-,-,-,-,0.0025592,4.12725163,68.78752899,-,-,-,-,-,42.14553452,-,-0.78125,-1.5625,-,-,2.34375,-,-,-,-,-,-,0.0115329,8.57600021,22.66650391,266.8999939,57.05291367,24.14980125,13,1.0719986,4.79430628,-,26,46,14.53726673,14.18461418,6.87872934,7.04974508,-,41.06572342,40.0695343,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.71999997,0.69999999,-,-,-,-,-,-,100,0,0,-,-,-,65.37599945,62,8.62745094,40,14.59091187,-,-,15.69799805,6.37010622,44.34462738,0.20849334,265.11764526,14,14.32299995,0,-0.55352932,-,-,-,-
22-Apr-2019 19:00:48.337,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06334651,-1.03013623,-0.20179398,0.06742827,-,-,-,-,-,-,-,35,56.5,56.5,-,-,-,-,-,-,-,-,0.01665063,0.02264885,176.39341736,129.1194458,1470.94335938,-,-,-,-,-,-,-,85,3.57511353,34.11764908,-,-,-,2320.25,-,-,-,-,-,-,-,-,-,-,-,0.00293419,3.02663064,50.44384384,-,-,-,-,-,42.14484787,-,-0.78125,-2.34375,-,-,-1.5625,-,-,-,-,-,-,0.01322277,8.57600021,21.94366455,268.70001221,57.05288315,24.14922142,14,4.85199738,4.79430628,-,27,33,20.48446846,14.18498421,4.88164568,7.0495615,-,57.86573029,40.07057571,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.71999997,0.71999997,-,-,-,-,-,-,100,0,0,-,-,-,62.71199799,62,9.8039217,39,14.59091187,-,-,16.4957428,6.06204367,46.59814453,0.24252445,265.15167236,16,16.33099937,0,-0.68352932,-,-,-,-
