Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Turbo Pressure Control(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
16-Apr-2019 17:26:04.820,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00464256,-0.0324292,0.54380083,0.74370992,-,-,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1614.52392578,-,-,-,-,-,-,-,25,-,-,-,-,-,1343.75,-,-,-,-,-,-,-,-,-,-,-,0.00026353,2.82938528,47.15642166,-,-,-,-,-,45.48016357,-,-,-,-,-,-,-,-,-,-,-,-,0.00118759,18.22400093,-,0,-,-,-,-,-,-,15,51,0,14.42735004,-,6.93113565,-,0,40.75522614,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,165.08291626,0,0,0,-,-,-,-,-
16-Apr-2019 17:26:05.571,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00464256,-0.0324292,0.54380083,0.74370992,-,-,-,-,-,-,-,33,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1614.50793457,-,-,-,-,-,-,-,25,-,-,-,-,-,1343.75,-,-,-,-,-,-,-,-,-,-,-,0.00039624,2.78891373,46.48189545,-,-,-,-,-,45.47991943,-,-,-,-,-,-,-,-,-,-,-,-,0.00178565,47.00000381,71.90002441,0,56.97141266,24.12548828,-,0,-,-,15,51,0,14.42728329,-,6.93116808,-,0,40.7550354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,165.08291626,0,0,0,-0.50352931,-,-,-,-
16-Apr-2019 17:26:07.848,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02664038,0.05067287,0.6139679,0.6531651,-,-,-,-,-,-,-,33,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1614.4876709,-,-,-,-,-,-,-,26,-,48.62745285,-,-,-,1367,-,-,-,-,-,-,-,-,-,-,-,0.00059239,2.78891373,46.48189545,-,-,-,-,-,45.47956085,-,-3.90625,-4.6875,-,-,-4.6875,-,-,-,-,-,-,0.00266958,18.22400093,71.85400391,280.20001221,56.97153091,24.12521935,0,0,-,-,15,51,0,14.42721653,-,6.93120003,-,0,40.75484848,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.81999999,0.45999998,-,-,-,-,-,-,-,-,-,-,-,-,2.69999981,0,9.01960754,-7,-,-,-,-,-,-,-,165.08291626,0,0,0,-0.50352931,-,-,-,-
16-Apr-2019 17:26:10.047,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.00976583,0.222489,0.46216395,0.74663877,-,-,-,-,-,-,-,33,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1614.45507812,-,-,-,-,-,-,-,27,-,49.01960754,-,-,-,1335.75,-,-,-,-,-,-,-,-,-,-,-,0.00097937,2.78153753,46.3589592,-,-,-,-,-,45.47885132,-,-3.125,-3.125,-,-,-3.125,-,-,-,-,-,-,0.00441345,21.44000053,68.28887939,0,56.97118378,24.12574959,15,0,-,-,16,50,0,14.42714977,-,6.93123198,-,0,40.75465775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.71999997,0.45999998,-,-,-,-,-,-,-,-,-,-,-,-,0,0,9.01960754,-6,-,-,-,-,-,-,-,165.08291626,0,0,0,-0.5135293,-,-,-,-
16-Apr-2019 17:26:12.214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03308718,0.19283624,-0.35323083,0.85109538,-,-,-,-,-,-,-,33,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1614.42272949,-,-,-,-,-,-,-,28,-,49.01960754,-,-,-,1363.25,-,-,-,-,-,-,-,-,-,-,-,0.00135963,2.76272225,46.04536819,-,-,-,-,-,45.47815704,-,-3.125,-3.90625,-,-,-3.90625,-,-,-,-,-,-,0.00612711,18.22400093,65.86328125,0,56.97106934,24.12582207,21,0,-,-,15,51,0,14.42708302,-,6.93126392,-,0,40.75447083,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.71999997,0.47999999,-,-,-,-,-,-,-,-,-,-,-,-,0,0,9.01960754,-7,-,-,-,-,-,-,-,165.08291626,0,0,0,-0.50352931,-,-,-,-
16-Apr-2019 17:26:14.251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00095462,0.04347277,-0.38239676,0.82363892,-,-,-,-,-,-,-,33,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1614.39416504,-,-,-,-,-,-,-,29,-,47.45098114,-,-,-,1371,-,-,-,-,-,-,-,-,-,-,-,0.00168577,2.82938528,47.15642166,-,-,-,-,-,45.47755814,-,-3.90625,-4.6875,-,-,-3.90625,-,-,-,-,-,-,0.00759682,17.15200043,62.80603027,0,56.97120285,24.12563896,22,2.51999998,-,-,16,51,0,14.42701626,-,6.93129635,-,0,40.75428391,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.47999999,-,-,-,-,-,-,-,-,-,-,-,-,0,0,9.01960754,-7,-,-,-,-,-,-,-,165.08291626,0,0,0,-0.50352931,-,-,-,-
16-Apr-2019 17:26:16.337,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00623651,0.04969761,-0.34175953,0.84474921,-,-,-,-,-,-,-,33,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1614.36437988,-,-,-,-,-,-,-,30,-,49.01960754,-,-,-,1328,-,-,-,-,-,-,-,-,-,-,-,0.00203089,2.78002882,46.33381271,-,-,-,-,-,45.47692871,-,-4.6875,-4.6875,-,-,-3.90625,-,-,-,-,-,-,0.00915209,7.50400019,55.73944092,0,56.97112274,24.1258297,0,0,-,-,16,50,0,14.4269495,-,6.9313283,-,0,40.75409317,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.38,0.47999999,-,-,-,-,-,-,-,-,-,-,-,-,0,0,9.01960754,-7,-,-,-,-,-,-,-,165.08291626,0,0,0,-0.5135293,-,-,-,-
16-Apr-2019 17:26:18.460,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00095794,0.0415207,-0.34115136,0.83974695,-,-,-,-,-,-,-,33,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1614.33435059,-,-,-,-,-,-,-,30,-,47.45098114,-,-,-,1324,-,-,-,-,-,-,-,-,-,-,-,0.00237498,2.69283605,44.88059998,-,-,-,-,-,45.47629547,-,-4.6875,-5.46875,-,-,-4.6875,-,-,-,-,-,-,0.01070271,4.28800011,50.54284668,0,56.97112274,24.12584686,18,0,-,-,16,50,0,14.42688274,-,6.93136024,-,0,40.75390625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.81999999,0.45999998,-,-,-,-,-,-,-,-,-,-,-,-,0,0,8.62745094,-7,-,-,-,-,-,-,-,165.08291626,0,0,0,-0.5135293,-,-,-,-
16-Apr-2019 17:26:20.488,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00646792,0.04335145,-0.33443967,0.84792233,-,-,-,-,-,-,-,33,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1614.30383301,-,-,-,-,-,-,-,31,-,49.01960754,-,-,-,1304.5,-,-,-,-,-,-,-,-,-,-,-,0.00273061,2.68472505,44.74541855,-,-,-,-,-,45.47564697,-,-5.46875,-6.25,-,-,-6.25,-,-,-,-,-,-,0.01230535,4.28800011,49.8739624,0,56.971138,24.1258831,18,0,-,-,16,50,0,14.42681599,-,6.93139219,-,0,40.75371552,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.75999999,0.45999998,-,-,-,-,-,-,-,-,-,-,-,-,0,0,8.62745094,-7,-,-,-,-,-,-,-,165.08291626,0,0,0,-0.5135293,-,-,-,-
16-Apr-2019 17:26:22.587,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0071329,0.05347886,-0.34078428,0.84584892,-,-,-,-,-,-,-,33,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1614.27453613,-,-,-,-,-,-,-,32,-,49.01960754,-,-,-,1292.75,-,-,-,-,-,-,-,-,-,-,-,0.00306639,2.69808817,44.96813583,-,-,-,-,-,45.47502899,-,-5.46875,-5.46875,-,-,-5.46875,-,-,-,-,-,-,0.01381852,5.36000013,49.01745605,0,56.97112656,24.12588692,15,0,-,-,16,51,0,14.42674923,-,6.93142462,-,0,40.75352859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19999999,0.45999998,-,-,-,-,-,-,-,-,-,-,-,-,0,0,9.01960754,-7,-,-,-,-,-,-,-,165.08291626,0,0,0,-0.50352931,-,-,-,-
