Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Turbo Pressure Control(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
18-Apr-2019 08:16:36.577,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01174013,-0.03230632,0.73514229,0.59385955,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68,-,-,-,-,-,1972.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,25.80218506,33.09999847,57.03304672,24.13105011,18,-,-,-,11,-,-,17.02127266,-,5.87495041,-,-,40.03686142,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,52.45199585,-,-,-,-,-,-,-,-,-,-,201.28955078,0,0,0,-,-,-,-,-
18-Apr-2019 08:16:36.836,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01174013,-0.03230632,0.73514229,0.59385955,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68,-,-,-,-,-,1992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,25.80218506,33.09999847,57.03304672,24.13105011,18,-,-,-,11,-,-,17.02127266,-,5.87495041,-,-,40.03686142,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,52.45199585,-,-,-,-,-,-,-,-,-,-,201.28955078,0,0.46000001,0,-,-,-,-,-
18-Apr-2019 08:16:37.090,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01174013,-0.03230632,0.73514229,0.59385955,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68,-,-,-,-,-,2015.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,25.80218506,33.09999847,57.03304672,24.13105011,18,-,-,-,11,-,-,17.02127266,-,5.87495041,-,-,40.03686142,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,52.45199585,-,-,-,-,-,-,-,-,-,-,201.28955078,0,0.72000003,0,-,-,-,-,-
18-Apr-2019 08:16:39.461,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01174013,-0.03230632,0.73514229,0.59385955,-,-,-,-,-,-,-,64,54,54,-,-,-,-,-,-,-,-,-,-,268.75747681,268.75747681,-,-,-,-,-,-,-,-,68,-,46.66666794,-,-,-,2031.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.46875,5.46875,-,-,0.78125,-,-,-,-,-,-,-,3.21600008,26.36981201,52.29999924,57.03339005,24.13145065,18,0.79200363,-,-,11,65,9.84137535,14.17273331,10.16096973,7.05565548,-,27.80049706,40.03596878,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.14,-,-,-,-,-,-,100,0,0,-,-,-,53.81999969,54,14.11764717,37,-,-,-,9.84137535,10.16096973,27.80049706,-,201.28955078,3,3.00200009,0,-0.36352929,-,-,-,-
18-Apr-2019 08:16:41.886,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1093493,-0.28808001,-0.29124066,0.93053597,-,-,-,-,-,-,-,64,56,56,-,-,-,-,-,-,-,-,-,-,278.08605957,287.41467285,1539.17932129,-,-,-,-,-,-,-,69,-,71.76470947,-,-,-,2175.75,-,-,-,-,-,-,-,-,-,-,-,0.00091545,-,-,-,-,-,-,-,44.1368866,-,-1.5625,-0.78125,-,-,2.34375,-,-,-,-,-,-,0.00412542,3.21600008,25.68585205,17.70000076,57.03367233,24.13162994,18,1.62400055,-,-,10,70,9.20253372,14.17236996,10.86634636,7.0558362,-,25.99585724,40.03494263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08,0.14,-,-,-,-,-,-,100,0,0,-,-,-,58.8239975,58,15.68627453,23,-,-,-,9.52195454,10.50182724,26.89817619,0.03910667,201.32865906,5,5.15199995,0,-0.31352934,-,-,-,-
18-Apr-2019 08:16:44.211,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.11054331,-0.16702697,-0.45231807,0.64706314,-,-,-,-,-,-,-,64,57.66666794,57.66666794,-,-,-,-,-,-,-,-,-,0.07393736,277.16201782,275.31393433,1539.08361816,-,-,-,-,-,-,-,69,4.74633551,66.27451324,-,-,-,2296.75,-,-,-,-,-,-,-,-,-,-,-,0.00179666,6.0371542,100.61923981,-,-,-,-,-,44.13527298,-,-2.34375,-3.90625,-,-,-2.34375,-,-,-,-,-,-,0.00809653,3.21600008,25.67437744,356.5,57.03396988,24.13162804,18,0.70000076,6.36494064,-,10,67,9.60700798,14.17203617,10.40885162,7.05600214,-,27.13844109,40.0340004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.88,0.12,-,-,-,-,-,-,100,0,0,-,-,-,59.93999863,61,12.54901981,29,19.73361778,-,-,9.55030537,10.47065067,26.97826576,0.07840972,201.3679657,7,7.55700016,0,-0.34352931,-,-,-,-
18-Apr-2019 08:16:46.270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06511126,-0.13700712,-0.35469607,0.89453858,-,-,-,-,-,-,-,64,58.75,58.75,-,-,-,-,-,-,-,-,0.0132947,0.04354008,235.7109375,111.35764313,1539.02661133,-,-,-,-,-,-,-,69,2.0143013,50.19607925,-,-,-,2339.75,-,-,-,-,-,-,-,-,-,-,-,0.00212134,2.56818318,42.80305481,-,-,-,-,-,44.13467789,-,-3.90625,-4.6875,-,-,-1.5625,-,-,-,-,-,-,0.00955968,3.21600008,27.36395264,329.20001221,57.03442001,24.13136292,18,0.06399918,2.70122242,-,11,27,23.75178909,14.17273617,4.21012163,7.05565405,-,67.09544373,40.03597641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.77999997,0.22,-,-,-,-,-,-,100,0,0,-,-,-,61.48799896,62,14.11764717,30,8.22085571,-,-,13.10067654,7.63303471,37.00756073,0.11085097,201.40040588,10,10.03100014,0,-0.74352932,-,-,-,-
18-Apr-2019 08:16:48.326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01194482,-0.03084266,-0.30136964,0.84011245,-,-,-,-,-,-,-,64,59.40000153,59.40000153,-,-,-,-,-,-,-,-,0.03681403,0.04157166,238.82369995,251.27476501,1539.05517578,-,-,-,-,-,-,-,70,2.0143013,55.68627548,-,-,-,2324,-,-,-,-,-,-,-,-,-,-,-,0.00286343,5.89001846,98.16697693,-,-,-,-,-,44.13331985,-,-1.5625,-2.34375,-,-,-1.5625,-,-,-,-,-,-,0.0129039,3.21600008,26.62426758,320.29998779,57.03469467,24.13106537,18,0.51200104,2.70122242,-,11,61,10.52609921,14.17247009,9.49999809,7.05578661,-,29.73474312,40.03522491,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.74000001,0.77999997,-,-,-,-,-,-,100,0,0,-,-,-,62.4960022,62,10.98039246,35,8.22085571,-,-,12.58576107,7.94532156,35.55299759,0.14638042,201.43592834,12,12.03499985,0,-0.40352929,-,-,-,-
18-Apr-2019 08:16:50.491,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.08975977,-0.01912715,-0.34651914,0.74114811,-,-,-,-,-,-,-,64,59.83333206,59.83333206,-,-,-,-,-,-,-,-,0.02235429,0.03690722,226.2966156,163.66119385,1538.99475098,-,-,-,-,-,-,-,70,-,37.64706039,-,-,-,2328,-,-,-,-,-,-,-,-,-,-,-,0.00335695,3.836308,63.93846893,-,-,-,-,-,44.13241577,-,-6.25,-4.6875,-,-,-1.5625,-,-,-,-,-,-,0.01512789,3.21600008,26.29711914,319.20001221,57.03495789,24.13078117,18,0.4960022,-,-,12,40,16.16108894,14.17261505,6.18757296,7.05571413,-,45.65279388,40.0356369,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08,0.77999997,-,-,-,-,-,-,100,0,0,-,-,-,61.02000046,62,9.8039217,39,-,-,-,13.18164921,7.58614635,37.23629761,0.18327042,201.4728241,14,14.00399971,0,-0.61352932,-,-,-,-
18-Apr-2019 08:16:52.491,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.20702153,0.01674889,-0.44646189,0.55481046,-,-,-,-,-,-,-,64,60.1428566,60.1428566,-,-,-,-,-,-,-,-,0.01477073,0.03245143,209.72186279,110.27336121,1538.98901367,-,-,-,-,-,-,-,71,-,23.52941132,-,-,-,2273.25,-,-,-,-,-,-,-,-,-,-,-,0.00369553,2.58486819,43.08113861,-,-,-,-,-,44.13179398,-,-10.15625,-10.9375,-,-,-4.6875,-,-,-,-,-,-,0.01665368,3.21600008,26.71173096,315.8999939,57.0352211,24.1305027,17,0.97999954,-,-,13,27,23.98533249,14.17333126,4.16912794,7.05535746,-,67.75517273,40.03765869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.75999999,0.74000001,-,-,-,-,-,-,100,0,0,-,-,-,59.14799881,62,7.05882359,39,-,-,-,14.72503281,6.79101515,41.596138,0.21861042,201.50816345,16,16.0189991,0,-0.74352932,-,-,-,-
