Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Turbo Pressure Control(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
22-Apr-2019 18:50:42.449,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03916709,-0.08636536,0.5289138,0.69709516,-,-,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.50400019,-,238.8999939,-,-,-,-,-,-,-,-,-,17.05620193,-,5.86291885,-,-,40.11902618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,259.11688232,0,0,0,-,-,-,-,-
22-Apr-2019 18:50:42.748,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03916709,-0.08636536,0.5289138,0.69709516,-,-,-,-,-,-,-,37,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.50400019,-,238.8999939,-,-,-,0,-,-,-,-,-,17.05620193,-,5.86291885,-,-,40.11902618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,259.11688232,0,0,0,-,-,-,-,-
22-Apr-2019 18:50:43.152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03916709,-0.08636536,0.5289138,0.69709516,-,-,-,-,-,-,-,37,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.50400019,-,238.8999939,-,-,-,0,-,-,-,-,-,17.05620193,-,5.86291885,-,-,40.11902618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,259.11688232,0,0,0,-,-,-,-,-
22-Apr-2019 18:50:45.604,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03916709,-0.08636536,0.5289138,0.69709516,-,-,-,-,-,-,-,37,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,-,31.37254906,-,-,-,1042.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.78125,-,-,-0.78125,-,-,-,-,-,-,-,11.79199982,47.92895508,0,57.10413361,24.20381927,9,0,-,-,21,33,-,17.05620193,-,5.86291885,-,-,40.11902618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.47999999,-,-,-,-,-,-,-,-,-,-,-,-,-,0,5.09803915,12,-,-,-,-,-,-,-,259.11688232,0,0,0,-0.68352932,-,-,-,-
22-Apr-2019 18:50:48.051,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06843334,-0.03486967,0.42860708,0.72601688,-,-,-,-,-,-,-,37,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,-,32.94117737,-,-,-,984.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.78125,-,-,-0.78125,-,-,-,-,-,-,-,8.57600021,27.64654541,0,57.10405731,24.20378685,15,0,-,-,22,33,0,14.20209408,-,7.04106855,-,0,40.11891174,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.47999999,-,-,-,-,-,-,-,-,-,-,-,-,0,0,5.09803915,11,-,-,-,-,-,-,-,259.11688232,0,0,0,-0.68352932,-,-,-,-
22-Apr-2019 18:50:50.571,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01856817,-0.03743147,0.41518369,0.78812838,-,-,-,-,-,-,-,37,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1479.74414062,-,-,-,-,-,-,-,48,-,29.80392265,-,-,-,1648.25,-,-,-,-,-,-,-,-,-,-,-,0.00022258,-,-,-,-,-,-,-,42.34482193,-,-3.125,-2.34375,-,-,-3.90625,-,-,-,-,-,-,0.00100303,5.36000013,30.36242676,0,57.10404587,24.20378304,16,0,-,-,21,38,0,14.20205402,-,7.04108858,-,0,40.1187973,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,0.45999998,-,-,-,-,-,-,-,-,-,-,-,-,0,0,5.09803915,31,-,-,-,-,-,-,-,259.11688232,0,0,0,-0.63352937,-,-,-,-
22-Apr-2019 18:50:52.596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02986877,-0.12687971,0.57687241,0.74322307,-,-,-,-,-,-,-,37,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1479.71203613,-,-,-,-,-,-,-,49,-,41.96078491,-,-,-,1468.75,-,-,-,-,-,-,-,-,-,-,-,0.0006587,3.0882833,51.47138596,-,-,-,-,-,42.34402466,-,-5.46875,-4.6875,-,-,-3.90625,-,-,-,-,-,-,0.00296838,4.28800011,24.94348145,0,57.10403824,24.20376968,16,0,-,-,21,47,0,14.20201397,-,7.04110861,-,0,40.11868286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,0.45999998,-,-,-,-,-,-,-,-,-,-,-,-,0,0,9.4117651,26,-,-,-,-,-,-,-,259.11688232,0,0,0,-0.54352927,-,-,-,-
22-Apr-2019 18:50:54.818,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.05252971,-0.09088078,0.35233957,0.77446234,-,-,-,-,-,-,-,37,1,0.14285715,-,-,-,-,-,-,-,-,-,-,-,-,1479.68249512,-,-,-,-,-,-,-,49,0.03152625,55.68627548,-,-,-,1199,-,-,-,-,-,-,-,-,-,-,-,0.00105432,3.22037745,53.67295837,-,-,-,-,-,42.34329987,-,-4.6875,-4.6875,-,-,-3.90625,-,-,-,-,-,-,0.00475122,3.21600008,20.24725342,312.6000061,57.10404205,24.20367241,17,1.91599989,0.0422774,-,21,55,0,14.20197296,-,7.04112864,-,0,40.11856842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68000001,0.45999998,-,-,-,-,-,-,0,0,100,-,-,-,9.28799915,1,7.84313726,18,0.25108173,-,-,-,-,-,-,259.11688232,1,1.59599996,0,-0.46352932,-,-,-,-
22-Apr-2019 18:50:56.948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05181663,-0.06842812,0.4087162,0.86634952,-,-,-,-,-,-,-,37,4.5,1.125,-,-,-,-,-,-,-,-,-,-,-,-,1479.66601562,-,-,-,-,-,-,-,49,1.52147448,32.94117737,-,-,-,730.25,-,-,-,-,-,-,-,-,-,-,-,0.00124562,1.38616014,23.10266876,-,-,-,-,-,42.34294891,-,0.78125,0.78125,-,-,0,-,-,-,-,-,-,0.00561333,3.21600008,19.0692749,311.1000061,57.10406494,24.20359612,17,1.28799915,2.04033089,-,21,29,0.72140485,14.20116806,138.61552429,7.04152775,-,2.03786683,40.11629486,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,0.45999998,-,-,-,-,-,-,40.46162415,0,59.53837585,-,-,-,8.49599934,8,4.70588255,15,19.89551163,-,-,0.72140485,138.61552429,2.03786683,0.00284,259.11975098,3,3.59599996,0,-0.72352934,-,-,-,-
22-Apr-2019 18:50:59.080,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02281841,-0.01327095,0.592125,0.73345959,-,-,-,-,-,-,-,37,5.66666651,1.88888884,-,-,-,-,-,-,-,-,0.06950467,0.77536428,-,-,1479.57434082,-,-,-,-,-,-,-,50,1.52147448,31.37254906,-,-,-,824,-,-,-,-,-,-,-,-,-,-,-,0.00136828,0.93157476,15.52624607,-,-,-,-,-,42.34272385,-,-2.34375,-1.5625,-,-,-1.5625,-,-,-,-,-,-,0.00616607,3.21600008,14.54931641,311.79998779,57.10408783,24.20353889,17,0.49599934,2.04033089,-,22,32,8.58745956,14.20083332,11.64464569,7.04169369,-,24.25835991,40.11534882,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.12,0.45999998,-,-,-,-,-,-,61.73369217,0,38.26630783,-,-,-,7.30799961,8,4.70588255,15,19.89551163,-,-,4.6544323,21.48445129,13.14811325,0.00750444,259.12438965,5,5.59499979,0,-0.69352931,-,-,-,-
