Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Turbo Pressure Control(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
17-Apr-2019 17:59:35.743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00086937,-0.07269778,0.60994089,0.68977374,-,-,-,-,-,-,-,88,16.2857151,6.41979504,-,-,-,-,-,-,-,-,0.10741327,0.0742425,237.33427429,-,1556.85131836,-,0,-,-,-,-,-,-,-,31.37254906,-,-,-,761.5,-,-,-,-,-,-,-,-,-,-,-,-,1.0430069,17.38344765,-,-,-,-,-,44.52609253,0.78125,2.34375,2.34375,-,-,-,-,-,-,-,-,-,-,3.21600008,-,142,-,-,-,8.64000034,-,-,-,-,0.95874977,14.20910835,104.30033112,7.03759289,-,2.70833278,40.13872147,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.09999999,-,-,-,-,-,-,27.9949131,0,72.00508881,-,-,-,-,0,3.52941179,14,-,-,-,9.35954952,10.68405247,26.43940735,-,190.23448181,0,0,0,-0.69352931,-,-,13,-
17-Apr-2019 17:59:36.067,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02895446,-0.04853726,0.52879244,0.7125935,-,-,-,-,-,-,-,88,-,0,-,-,-,-,-,-,-,-,0.10741327,0.0742425,237.33427429,-,1556.85131836,-,0,-,-,-,-,-,-,-,31.37254906,-,-,-,761.5,-,-,-,-,-,-,-,-,-,-,-,-,1.0430069,17.38344765,-,-,-,-,-,44.52609253,0.78125,2.34375,2.34375,-,-,-,-,-,-,-,-,-,-,3.21600008,-,142,-,-,-,0,-,-,-,-,0.95874977,14.20910835,104.30033112,7.03759289,-,2.70833278,40.13872147,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.09999999,-,-,-,-,-,-,27.9949131,0,72.00508881,-,-,-,-,0,3.52941179,14,-,-,-,9.35954952,10.68405247,26.43940735,-,190.23448181,0,0,0,-0.69352931,-,-,13,-
17-Apr-2019 17:59:36.331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03950672,-0.07623795,0.58907479,0.65438455,-,-,-,-,-,-,-,88,-,0,-,-,-,-,-,-,-,-,0.10741327,0.0742425,237.33427429,-,1556.85131836,-,0,-,-,-,-,-,-,-,31.37254906,-,-,-,761.5,-,-,-,-,-,-,-,-,-,-,-,-,1.0430069,17.38344765,-,-,-,-,-,44.52609253,0.78125,2.34375,2.34375,-,-,-,-,-,-,-,-,-,-,3.21600008,-,142,-,-,-,0,-,-,-,-,0.95874977,14.20910835,104.30033112,7.03759289,-,2.70833278,40.13872147,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.09999999,-,-,-,-,-,-,27.9949131,0,72.00508881,-,-,-,-,0,3.52941179,14,-,-,-,9.35954952,10.68405247,26.43940735,-,190.23448181,0,0,0,-0.69352931,-,-,13,-
17-Apr-2019 17:59:36.758,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.05417832,-0.09808088,0.60554838,0.61948532,-,-,-,-,-,-,-,88,-,0,-,-,-,-,-,-,-,-,0.10741327,0.0742425,237.33427429,-,1556.85131836,-,0,-,-,-,-,-,-,-,31.37254906,-,-,-,761.5,-,-,-,-,-,-,-,-,-,-,-,-,1.0430069,17.38344765,-,-,-,-,-,44.52609253,0.78125,2.34375,2.34375,-,-,-,-,-,-,-,-,-,-,5.36000013,28.1776123,0,56.97410583,24.13577271,-,0,-,-,-,-,0.95874977,14.20910835,104.30033112,7.03759289,-,2.70833278,40.13872147,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.09999999,-,-,-,-,-,-,27.9949131,0,72.00508881,-,-,-,-,0,3.52941179,14,-,-,-,9.35954952,10.68405247,26.43940735,-,190.23448181,0,0,0,-0.69352931,-,-,13,-
17-Apr-2019 17:59:39.202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02039662,-0.05219875,0.58992869,0.67988896,-,-,-,-,-,-,-,88,-,0,-,-,-,-,-,-,-,-,0.10741327,0.0742425,237.33427429,-,1556.85131836,-,0,-,-,-,-,-,79,-,30.58823586,-,-,-,777.25,-,-,-,-,-,-,-,-,-,-,-,-,1.0430069,17.38344765,-,-,-,-,-,44.52609253,0.78125,2.34375,2.34375,-,-,6.25,-,-,-,-,-,-,-,4.28800011,19.66809082,0,56.97409058,24.1358242,-,0,-,-,46,32,0,14.20905495,-,7.03761959,-,0,40.13857269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79999995,0.09999999,-,-,-,-,-,-,27.9949131,0,72.00508881,-,-,-,-,0,4.31372547,11,-,-,-,9.35954952,10.68405247,26.43940735,-,190.23448181,0,0,0,-0.69352931,-,-,13,-
17-Apr-2019 17:59:41.793,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03229948,-0.05390661,0.52757144,0.70905334,-,-,-,-,-,-,-,88,-,0,-,-,-,-,-,-,-,-,0.10741327,0.0742425,237.33427429,-,1556.72399902,-,0,-,-,-,-,-,79,-,30.58823586,-,-,-,738.25,-,-,-,-,-,-,-,-,-,-,-,0.00011394,1.0430069,17.38344765,-,-,-,-,-,44.52588272,0.78125,6.25,6.25,-,-,5.46875,-,-,-,-,-,-,0.00051348,3.21600008,12.03674316,0,56.97408676,24.135849,-,0,-,-,46,31,0,14.20900154,-,7.03764582,-,0,40.13842392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.45999998,-,-,-,-,-,-,27.9949131,0,72.00508881,-,-,-,0,0,4.31372547,11,-,-,-,9.35954952,10.68405247,26.43940735,-,190.23448181,0,0,0,-0.7035293,-,-,13,-
17-Apr-2019 17:59:44.256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06365655,-0.17007716,0.48827967,0.68025452,-,-,-,-,-,-,-,88,-,0,-,-,-,-,-,-,-,-,0.10741327,0.0742425,237.33427429,-,1556.70910645,-,0,-,-,-,-,-,79,-,30.58823586,-,-,-,765.5,-,-,-,-,-,-,-,-,-,-,-,0.00025808,0.86800784,14.46679688,-,-,-,-,-,44.52561951,0.78125,7.8125,6.25,-,-,8.59375,-,-,-,-,-,-,0.00116304,3.21600008,9.43624878,0,56.97408295,24.13584709,-,0,-,-,46,32,0,14.20894814,-,7.03767204,-,0,40.13827133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.81999999,0.45999998,-,-,-,-,-,-,27.9949131,0,72.00508881,-,-,-,0,0,4.31372547,8,-,-,-,9.35954952,10.68405247,26.43940735,-,190.23448181,0,0,0,-0.69352931,-,-,13,-
17-Apr-2019 17:59:46.341,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01996356,-0.03889513,0.55539501,0.70612597,-,-,-,-,-,-,-,88,-,0,-,-,-,-,-,-,-,-,0.10741327,0.0742425,237.33427429,-,1556.69604492,-,0,-,-,-,-,-,79,-,30.19607925,-,-,-,761.5,-,-,-,-,-,-,-,-,-,-,-,0.00036939,0.87192094,14.5320158,-,-,-,-,-,44.52541351,0.78125,5.46875,4.6875,-,-,6.25,-,-,-,-,-,-,0.00166463,3.21600008,8.33377075,0,56.97408295,24.13584137,-,0,-,-,46,31,0,14.20889568,-,7.03769827,-,0,40.13812256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68000001,0.45999998,-,-,-,-,-,-,27.9949131,0,72.00508881,-,-,-,0,0,4.31372547,12,-,-,-,9.35954952,10.68405247,26.43940735,-,190.23448181,0,0,0,-0.7035293,-,-,13,-
17-Apr-2019 17:59:48.490,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02827979,-0.05524895,0.50951129,0.79105723,-,-,-,-,-,-,-,88,-,0,-,-,-,-,-,-,-,-,0.10741327,0.0742425,237.33427429,-,1556.68286133,-,0,-,-,-,-,-,79,-,30.58823586,-,-,-,746,-,-,-,-,-,-,-,-,-,-,-,0.00048479,0.89534438,14.9224062,-,-,-,-,-,44.5252037,0.78125,7.03125,7.03125,-,-,6.25,-,-,-,-,-,-,0.00218468,3.21600008,8.6065979,0,56.97407913,24.13583565,-,0,-,-,46,32,0,14.20884228,-,7.03772497,-,0,40.13797379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14,0.45999998,-,-,-,-,-,-,27.9949131,0,72.00508881,-,-,-,0,0,4.31372547,10,-,-,-,9.35954952,10.68405247,26.43940735,-,190.23448181,0,0,0,-0.69352931,-,-,13,-
17-Apr-2019 17:59:50.517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01472483,-0.04182401,0.58736539,0.68952954,-,-,-,-,-,-,-,88,-,0,-,-,-,-,-,-,-,-,0.10741327,0.0742425,237.33427429,-,1556.66955566,-,0,-,-,-,-,-,80,-,30.58823586,-,-,-,742,-,-,-,-,-,-,-,-,-,-,-,0.00060157,0.87712002,14.61866665,-,-,-,-,-,44.52499008,0.78125,4.6875,4.6875,-,-,5.46875,-,-,-,-,-,-,0.00271095,3.21600008,8.55523682,0,56.97407913,24.13583755,-,0,-,-,46,32,0,14.20878887,-,7.0377512,-,0,40.1378212,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.63999999,0.44,-,-,-,-,-,-,27.9949131,0,72.00508881,-,-,-,0,0,4.31372547,9,-,-,-,9.35954952,10.68405247,26.43940735,-,190.23448181,0,0,0,-0.69352931,-,-,13,-
