Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Turbo Pressure Control(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
21-Apr-2019 17:38:59.915,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.21264178,-0.0921018,0.28986099,0.62595284,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,24.26300049,140,57.104496,24.20414925,17,-,-,-,-,-,-,17.02404976,-,5.87399149,-,-,40.04339981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,15.29999924,15,-,-,-,-,-,-,-,-,-,229.2956543,0,-0.001,0,-,-,-,-,-
21-Apr-2019 17:39:00.187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1786169,-0.07538246,0.49682054,0.96568096,-,-,-,-,-,-,-,22,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,22.93450928,136.1000061,57.10447311,24.20420265,17,0.70000076,-,-,-,-,-,17.02404976,-,5.87399149,-,-,40.04339981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,16.23600006,16,-,-,-,-,-,-,-,-,0.00120125,229.29685974,0,0.30399999,0,-,-,-,-,-
21-Apr-2019 17:39:00.414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08166552,-0.19045644,0.67412889,0.72369772,-,-,-,-,-,-,-,22,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,22.93450928,136.1000061,57.10447311,24.20420265,17,0.70000076,-,-,21,-,-,17.02404976,-,5.87399149,-,-,40.04339981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,16.23600006,16,-,-,-,-,-,-,-,-,0.00120125,229.29685974,0,0.65600002,0,-,-,-,-,-
21-Apr-2019 17:39:00.694,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.04429916,-0.03011005,0.67180979,0.57860547,-,-,-,-,-,-,-,22,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,22.93450928,136.1000061,57.10447311,24.20420265,17,0.23600006,-,-,21,-,-,17.02404976,-,5.87399149,-,-,40.04339981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,16.23600006,16,-,-,-,-,-,-,-,-,0.00341903,229.29907227,0,0.77999997,0,-,-,-,-,-
21-Apr-2019 17:39:03.230,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.30567685,0.47081685,-0.15249456,0.38665426,-,-,-,-,-,-,-,22,16.66666603,16.66666603,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,1.29954469,31.37254906,-,-,-,1554.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.34375,-,-,-,-4.6875,-,-,-,-,-,-,-,3.21600008,24.03540039,129,57.10440063,24.20432472,21,2.052001,1.7427181,-,21,58,-,17.02404976,-,5.87399149,-,-,40.04339981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,-,-,-,-,-,-,-,100,0,0,-,-,-,4.6079998,18,7.84313726,22,7.982934,-,-,-,-,-,0.00912347,229.30477905,3,3.32500005,0,-0.43352932,-,-,-,-
21-Apr-2019 17:39:05.739,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.19774289,0.1354828,-0.39496464,0.58470744,-,-,-,-,-,-,-,22,17.25,17.25,-,-,-,-,-,-,-,-,-,-,373.35516357,373.35516357,-,-,-,-,-,-,-,-,47,0.4909339,40,-,-,-,1531.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.90625,-3.90625,-,-,-2.34375,-,-,-,-,-,-,-,3.21600008,23.42004395,117.5,57.10438538,24.20439529,21,12.66399956,0.65835321,-,22,41,7.08425474,14.17490578,14.11551666,7.05457401,-,20.01202011,40.04210663,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.75999999,0.45999998,-,-,-,-,-,-,100,0,0,-,-,-,6.22799969,19,10.1960783,13,3.06153321,-,-,7.08425474,14.11551666,20.01202011,0.02140028,229.31704712,5,5.37300014,0,-0.60352927,-,-,-,-
21-Apr-2019 17:39:08.286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23375957,-0.20046252,-0.27476707,1.085513,-,-,-,-,-,-,-,22,18,18,-,-,-,-,-,-,-,-,-,-,381.4675293,389.5798645,1507.90136719,-,-,-,-,-,-,-,48,0.4909339,35.29411697,-,-,-,1726.5,-,-,-,-,-,-,-,-,-,-,-,0.00044126,-,-,-,-,-,-,-,43.23334503,-,1.5625,2.34375,-,-,0,-,-,-,-,-,-,0.00198849,5.36000013,22.5178833,133,57.10419083,24.20475769,19,0.94799995,0.65835321,-,21,46,6.78921986,14.17442989,14.72892666,7.054811,-,19.17858696,40.04076004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,0.45999998,-,-,-,-,-,-,100,0,0,-,-,-,22.75200081,21,8.62745094,22,3.06153321,-,-,6.93673706,14.41569996,19.59530258,0.03562806,229.33128357,8,8.31700039,0,-0.55352932,-,-,-,-
21-Apr-2019 17:39:10.383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06225351,0.04371697,-0.16054703,0.82254076,-,-,-,-,-,-,-,22,18.66666603,18.66666603,-,-,-,-,-,-,-,-,-,0.04036212,393.01516724,416.11044312,1507.82177734,-,-,-,-,-,-,-,48,0.64698738,33.72549057,-,-,-,1730.25,-,-,-,-,-,-,-,-,-,-,-,0.00089354,3.30372596,55.06209946,-,-,-,-,-,43.23251724,-,-0.78125,-0.78125,-,-,-1.5625,-,-,-,-,-,-,0.00402671,6.43200016,24.06549072,130.3999939,57.10414505,24.20491791,10,0.75200081,0.86762434,-,21,48,6.35634899,14.1739254,15.7319746,7.05506182,-,17.95578766,40.03933716,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.44,-,-,-,-,-,-,100,0,0,-,-,-,21.27599907,22,4.70588255,29,3.57066393,-,-,6.74327469,14.82928181,19.04879761,0.04816375,229.34381104,10,10.32900047,0,-0.53352928,-,-,-,-
21-Apr-2019 17:39:12.457,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11812907,0.01894516,-0.46818194,0.91479343,-,-,-,-,-,-,-,22,19,19,-,-,-,-,-,-,-,-,0.03528075,0.03903958,359.03131104,257.07980347,1507.75061035,-,-,-,-,-,-,-,49,0.64698738,31.76470566,-,-,-,789,-,-,-,-,-,-,-,-,-,-,-,0.00116836,2.13829064,35.63817978,-,-,-,-,-,43.2320137,-,3.90625,3.90625,-,-,3.125,-,-,-,-,-,-,0.00526514,7.50400019,28.71820068,130.80000305,57.1041069,24.20508003,11,0.27599907,0.86762434,-,23,31,10.28841305,14.17367458,9.71947002,7.05518627,-,29.06331253,40.03863144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.29999998,0.44,-,-,-,-,-,-,100,0,0,-,-,-,18.79199791,21,4.70588255,15,3.57066393,-,-,7.62955904,13.10664463,21.55242729,0.06049042,229.35614014,12,12.32400036,0,-0.7035293,-,-,-,-
21-Apr-2019 17:39:14.580,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.08970818,0.07837355,-0.35127878,0.73577875,-,-,-,-,-,-,-,22,18.25,18.25,-,-,-,-,-,-,-,-,0.01675858,0.03449918,312.40847778,125.9171524,1507.71582031,-,-,-,-,-,-,-,49,-,32.15686417,-,-,-,851.5,-,-,-,-,-,-,-,-,-,-,-,0.00129672,0.99972439,16.66207314,-,-,-,-,-,43.23177719,-,1.5625,1.5625,-,-,0.78125,-,-,-,-,-,-,0.00584359,8.57600021,27.7008667,149.19999695,57.10408401,24.20512581,16,5.79199791,-,-,24,32,21.0054245,14.17411518,4.76057625,7.0549674,-,59.33735657,40.03987503,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08,0.45999998,-,-,-,-,-,-,100,0,0,-,-,-,9.0359993,13,6.27450991,3,-,-,-,10.30473232,9.70407772,29.10941315,0.07029375,229.36595154,14,14.31200027,0,-0.69352931,-,-,-,-
