Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Turbo Pressure Control(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
17-Apr-2019 18:12:35.668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.29225606,-0.11703537,0.47099105,1.09718645,-,-,-,-,-,-,-,87,26.69662857,16.97142792,-,-,-,-,-,-,-,-,∞,0.03764425,214.80363464,-,1550.31103516,-,0,-,-,-,-,-,-,-,30.98039246,-,-,-,746,-,-,-,-,-,-,-,-,-,-,-,-,0.87624449,14.60407448,-,-,-,-,-,44.43050385,4.6875,-2.34375,-2.34375,-,-,-,-,-,-,-,-,-,-,3.21600008,-,0,-,-,-,0,-,-,-,-,0,14.18084335,-,7.05162001,-,0,40.05887985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09999999,0.08,-,-,-,-,-,-,56.36665344,0,43.63334656,-,-,-,-,0,3.52941179,9,-,-,-,10.83042145,9.23305893,30.59441185,-,192.46569824,0,0,0,-0.69352931,-,-,13.19999981,-
17-Apr-2019 18:12:35.937,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.29225606,-0.11703537,0.47099105,1.09718645,-,-,-,-,-,-,-,87,-,0,-,-,-,-,-,-,-,-,∞,0.03764425,214.80363464,-,1550.31103516,-,0,-,-,-,-,-,-,-,30.98039246,-,-,-,746,-,-,-,-,-,-,-,-,-,-,-,-,0.87624449,14.60407448,-,-,-,-,-,44.43050385,4.6875,-2.34375,-2.34375,-,-,-,-,-,-,-,-,-,-,3.21600008,-,0,-,-,-,0,-,-,-,-,0,14.18084335,-,7.05162001,-,0,40.05887985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09999999,0.08,-,-,-,-,-,-,56.36665344,0,43.63334656,-,-,-,-,0,3.52941179,9,-,-,-,10.83042145,9.23305893,30.59441185,-,192.46569824,0,0,0,-0.69352931,-,-,13.19999981,-
17-Apr-2019 18:12:36.213,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.29225606,-0.11703537,0.47099105,1.09718645,-,-,-,-,-,-,-,86,-,0,-,-,-,-,-,-,-,-,∞,0.03764425,214.80363464,-,1550.31103516,-,0,-,-,-,-,-,-,-,30.98039246,-,-,-,746,-,-,-,-,-,-,-,-,-,-,-,-,0.87624449,14.60407448,-,-,-,-,-,44.43050385,4.6875,-2.34375,-2.34375,-,-,-,-,-,-,-,-,-,-,3.21600008,-,0,-,-,-,0,-,-,-,-,0,14.18084335,-,7.05162001,-,0,40.05887985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09999999,0.08,-,-,-,-,-,-,56.36665344,0,43.63334656,-,-,-,-,0,3.52941179,9,-,-,-,10.83042145,9.23305893,30.59441185,-,192.46569824,0,0,0,-0.69352931,-,-,13.19999981,-
17-Apr-2019 18:12:36.481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.29225606,-0.11703537,0.47099105,1.09718645,-,-,-,-,-,-,-,86,-,0,-,-,-,-,-,-,-,-,∞,0.03764425,214.80363464,-,1550.31103516,-,0,-,-,-,-,-,-,-,30.98039246,-,-,-,746,-,-,-,-,-,-,-,-,-,-,-,-,0.87624449,14.60407448,-,-,-,-,-,44.43050385,4.6875,-2.34375,-2.34375,-,-,-,-,-,-,-,-,-,-,3.21600008,-,0,-,-,-,0,-,-,-,-,0,14.18084335,-,7.05162001,-,0,40.05887985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09999999,0.08,-,-,-,-,-,-,56.36665344,0,43.63334656,-,-,-,-,0,3.52941179,9,-,-,-,10.83042145,9.23305893,30.59441185,-,192.46569824,0,0,0,-0.69352931,-,-,13.19999981,-
17-Apr-2019 18:12:39.111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04311617,-0.053174,-0.39777219,0.8624438,-,-,-,-,-,-,-,86,-,0,-,-,-,-,-,-,-,-,∞,0.03764425,214.80363464,-,1550.31103516,-,0,-,-,-,-,-,85,-,46.66666794,-,-,-,601.5,-,-,-,-,-,-,-,-,-,-,-,-,0.87624449,14.60407448,-,-,-,-,-,44.43050385,4.6875,-2.34375,-2.34375,-,-,0,-,-,-,-,-,-,-,31.99999809,0,0,56.98972702,24.13051033,-,0,-,-,45,47,0,14.18079185,-,7.05164576,-,0,40.05873489,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09999999,0.08,-,-,-,-,-,-,56.36665344,0,43.63334656,-,-,-,-,0,4.70588255,12,-,-,-,10.83042145,9.23305893,30.59441185,-,192.46569824,0,0,0,-0.54352927,-,-,13.19999981,-
17-Apr-2019 18:12:41.810,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.22434118,-0.42914525,0.41701445,0.39312175,-,-,-,-,-,-,-,86,2,0.40000001,-,-,-,-,-,-,-,-,∞,0.03764425,214.80363464,-,1550.29003906,-,0,-,-,-,-,-,85,0.10796396,45.09804153,-,-,-,515.5,-,-,-,-,-,-,-,-,-,-,-,0.00014991,0.87624449,14.60407448,-,-,-,-,-,44.43022919,4.6875,-2.34375,-2.34375,-,-,0.78125,-,-,-,-,-,-,0.00067556,3.21600008,21.64807129,54.5,56.98973083,24.1305294,-,2,0.14478205,-,45,47,0,14.18074036,-,7.0516715,-,0,40.05858612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09999999,0.08,-,-,-,-,-,-,0,0,100,-,-,-,3.05999994,2,4.31372547,15,1.99991786,-,-,10.83042145,9.23305893,30.59441185,-,192.46569824,1,1.38199997,0,-0.54352927,-,-,13.19999981,-
17-Apr-2019 18:12:44.254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08055155,0.95856613,0.4926722,-0.02775484,-,-,-,-,-,-,-,86,3,1,-,-,-,-,-,-,-,-,∞,0.03764425,214.80363464,-,1550.27563477,-,0,-,-,-,-,-,85,0.10796396,36.47058868,-,-,-,718.75,-,-,-,-,-,-,-,-,-,-,-,0.00028604,0.81701541,13.61692333,-,-,-,-,-,44.42998123,4.6875,-2.34375,-2.34375,-,-,0.78125,-,-,-,-,-,-,0.001289,3.21600008,19.64123535,55,56.98973465,24.13059616,-,1.07599974,0.14478205,-,45,43,2.44789171,14.17983723,40.85063171,7.05212021,-,6.91494846,40.0560379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09999999,0.08,-,-,-,-,-,-,0,0,100,-,-,-,4.21199989,4,4.70588255,5,1.99991786,-,-,2.44789171,40.85063171,6.91494846,0.00223583,192.46794128,3,3.65899992,0,-0.58352929,-,-,13.19999981,-
17-Apr-2019 18:12:46.274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.0350913,0.56575572,0.72879767,0.18140255,-,-,-,-,-,-,-,86,2.33333325,1,-,-,-,-,-,-,-,-,0.08327812,0.28916597,214.80363464,-,1550.16955566,-,0,-,-,-,-,-,85,-,32.54901886,-,-,-,812.5,-,-,-,-,-,-,-,-,-,-,-,0.00040173,0.87422842,14.57047367,-,-,-,-,-,44.42976761,4.6875,3.125,3.125,-,-,2.34375,-,-,-,-,-,-,0.00181038,3.21600008,24.0793457,104.40000153,56.98971558,24.1306057,-,0.028,-,-,45,33,4.57538366,14.17909908,21.85563469,7.05248785,-,12.92481327,40.05395126,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.44,-,-,-,-,-,-,0,0,100,-,-,-,1.00800002,1,4.70588255,13,-,-,-,3.51163769,28.47614861,9.91988087,0.00358931,192.46929932,5,5.8130002,0,-0.68352932,-,-,13.19999981,-
17-Apr-2019 18:12:48.386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.00015758,0.64617157,0.7616235,-0.13733658,-,-,-,-,-,-,-,86,2.33333325,0.875,-,-,-,-,-,-,-,-,0.15519026,0.23864578,214.80363464,-,1550.08044434,-,0,-,-,-,-,-,85,-,34.90196228,-,-,-,742,-,-,-,-,-,-,-,-,-,-,-,0.00053225,1.07809985,17.96833038,-,-,-,-,-,44.4295311,4.6875,2.34375,1.5625,-,-,3.125,-,-,-,-,-,-,0.00239855,3.21600008,25.94390869,0,56.98971939,24.13061905,-,0,-,-,45,36,0.92754173,14.17807961,107.80961609,7.05299473,-,2.62017441,40.05107117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.77999997,0.44,-,-,-,-,-,-,0,0,100,-,-,-,0,0,5.49019623,15,-,-,-,2.65027237,37.73118591,7.48664522,0.00358931,192.46929932,7,6.59200001,0.94700003,-0.65352935,-,-,13.19999981,-
17-Apr-2019 18:12:50.439,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06730662,0.73793739,0.55929917,0.00934221,-,-,-,-,-,-,-,86,2.33333325,0.77777779,-,-,-,-,-,-,-,-,∞,0.2954447,214.80363464,-,1549.9609375,-,0,-,-,-,-,-,85,-,32.15686417,-,-,-,1468.75,-,-,-,-,-,-,-,-,-,-,-,0.00065893,0.9572053,15.95342159,-,-,-,-,-,44.4292984,4.6875,4.6875,4.6875,-,-,3.125,-,-,-,-,-,-,0.00296941,3.21600008,25.7947998,0,56.98972321,24.13062859,-,0,-,-,43,35,0,14.17802811,-,7.05302048,-,0,40.05092621,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,0.41999999,-,-,-,-,-,-,0,0,100,-,-,-,0,0,6.66666698,19,-,-,-,2.61872149,38.18577957,7.39751863,0.00358931,192.46929932,10,6.59200001,3.78600001,-0.66352934,-,-,13.19999981,-
