Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor1 wide-range Voltage,O2 Sensor2 Equivalence Ratio,O2 Sensor2 wide-range Voltage,O2 Sensor3 Equivalence Ratio,O2 Sensor3 wide-range Voltage,O2 Sensor4 Equivalence Ratio,O2 Sensor4 wide-range Voltage,O2 Sensor5 Equivalence Ratio,O2 Sensor5 wide-range Voltage,O2 Sensor6 Equivalence Ratio,O2 Sensor6 wide-range Voltage,O2 Sensor7 Equivalence Ratio,O2 Sensor7 wide-range Voltage,O2 Sensor8 Equivalence Ratio,O2 Sensor8 wide-range Voltage,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),O2 Volts Bank 2 sensor 3(V),O2 Volts Bank 2 sensor 4(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Turbo Pressure Control(bar),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
17-Apr-2019 07:52:20.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0934943,0.05591934,0.46448311,0.88794822,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,-,137.69999695,-,-,-,-,-,-,-,-,-,17.2432785,-,5.79931068,-,-,40.55905914,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,-,15,-,-,-,-,-,-,-,-,-,175.87942505,0,-0.002,0,-,-,-,-,-
17-Apr-2019 07:52:20.279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0934943,0.05591934,0.46448311,0.88794822,-,-,-,-,-,-,-,16,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,-,137.69999695,-,-,-,15,-,-,-,-,-,17.2432785,-,5.79931068,-,-,40.55905914,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,-,15,-,-,-,-,-,-,-,-,0.00119167,175.88061523,0,0.285,0,-,-,-,-,-
17-Apr-2019 07:52:20.560,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0934943,0.05591934,0.46448311,0.88794822,-,-,-,-,-,-,-,16,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,-,137.69999695,-,-,-,15,-,-,-,-,-,17.2432785,-,5.79931068,-,-,40.55905914,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,-,15,-,-,-,-,-,-,-,-,0.00237917,175.88180542,0,0.57200003,0,-,-,-,-,-
17-Apr-2019 07:52:20.851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0934943,0.05591934,0.46448311,0.88794822,-,-,-,-,-,-,-,16,14.66666698,14.66666698,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.21600008,-,137.69999695,-,-,-,14,-,-,-,-,-,17.2432785,-,5.79931068,-,-,40.55905914,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,-,14,-,-,-,-,-,-,-,-,0.00350694,175.88293457,0,0.85500002,0,-,-,-,-,-
17-Apr-2019 07:52:23.364,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01862853,0.03480902,0.71134728,0.62778354,-,-,-,-,-,-,-,16,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,30.19607925,-,-,-,1382.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,3.21600008,-,137.69999695,-,-,-,12,-,-,8,31,-,17.2432785,-,5.79931068,-,-,40.55905914,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,-,-,-,12,6.66666698,22,-,-,-,-,-,-,0.00868889,175.88812256,2,2.9460001,0,-0.7035293,-,-,-,-
17-Apr-2019 07:52:25.962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02491942,-0.01851742,0.66363442,0.68037736,-,-,-,-,-,-,-,16,13.19999981,13.19999981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,51.37255096,-,-,-,902.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,5.36000013,22.31658936,237,57.02910233,24.10535431,18,10,-,-,8,47,4.42695618,14.35701561,22.58841515,6.96509123,-,12.50552559,40.55654144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.75999999,-,-,-,-,-,-,-,100,0,0,-,-,-,7.30799961,10,7.05882359,14,-,-,-,4.42695618,22.58841515,12.50552559,0.01539278,175.89482117,6,6.08199978,0,-0.54352927,-,-,-,-
17-Apr-2019 07:52:28.412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11923388,0.01784703,0.51719981,0.89197522,-,-,-,-,-,-,-,16,13,13,-,-,-,-,-,-,-,-,-,-,-,-,1593.44897461,-,-,-,-,-,-,-,11,-,38.82352829,-,-,-,1101.5,-,-,-,-,-,-,-,-,-,-,-,0.00027463,-,-,-,-,-,-,-,45.1065979,-,0,0,-,-,0,-,-,-,-,-,-,0.00123761,6.43200016,20.3717041,227.1000061,57.02907181,24.10525513,19,0.05999947,-,-,8,45,5.90508413,14.35625744,16.93420792,6.96545887,-,16.68102837,40.55439758,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.69999999,0.44,-,-,-,-,-,-,100,0,0,-,-,-,13.67999935,12,6.27450991,20,-,-,-,5.16601992,19.35685921,14.59327698,0.02337695,175.90280151,8,8.07900047,0,-0.56352931,-,-,-,-
17-Apr-2019 07:52:30.548,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.04501681,-0.00058018,0.69914496,0.55005085,-,-,-,-,-,-,-,16,13.14285755,13.14285755,-,-,-,-,-,-,-,-,-,0.03395368,-,-,1593.35058594,-,-,-,-,-,-,-,12,0.87380946,35.68627548,-,-,-,1148.25,-,-,-,-,-,-,-,-,-,-,-,0.0004932,1.6998601,28.33100128,-,-,-,-,-,45.10619736,-,0,0,-,-,0,-,-,-,-,-,-,0.00222259,4.28800011,22.28295898,237.6000061,57.02904129,24.10512733,18,0.32000065,1.17179775,-,8,37,7.05928183,14.35560226,14.16545296,6.96577644,-,19.94147301,40.55254745,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.74000001,0.45999998,-,-,-,-,-,-,100,0,0,-,-,-,14.97599888,14,6.27450991,22,7.26678467,-,-,5.79710722,17.24962425,16.37600899,0.03051611,175.90994263,10,10.07999992,0,-0.6435293,-,-,-,-
17-Apr-2019 07:52:32.682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.13537078,-0.22633247,0.47034088,0.90783912,-,-,-,-,-,-,-,16,13.25,13.25,-,-,-,-,-,-,-,-,0.0512679,0.0380043,325.73300171,325.73300171,1593.26318359,-,-,-,-,-,-,-,12,0.87380946,34.50980377,-,-,-,1187.5,-,-,-,-,-,-,-,-,-,-,-,0.00072063,1.72411382,28.7352314,-,-,-,-,-,45.10578156,-,0,0,-,-,0,-,-,-,-,-,-,0.00324748,3.21600008,22.29223633,231.3999939,57.02900314,24.10499573,18,1.29999924,1.17179775,-,8,36,8.11997318,14.35504341,12.31505585,6.96604824,-,22.93777657,40.55096817,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.71999997,0.45999998,-,-,-,-,-,-,100,0,0,-,-,-,15.947999,14,7.05882359,21,7.26678467,-,-,6.37782383,15.67900372,18.01645088,0.03862833,175.9180603,12,12.06599998,0,-0.65352935,-,-,-,-
17-Apr-2019 07:52:34.784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.05943231,-0.08355936,0.53184265,0.67085969,-,-,-,-,-,-,-,16,13.55555534,13.55555534,-,-,-,-,-,-,-,-,0.05376207,0.04131354,354.6937561,383.6545105,1593.18359375,-,-,-,-,-,-,-,12,0.90860564,41.17647171,-,-,-,1214.75,-,-,-,-,-,-,-,-,-,-,-,0.00099163,2.03069377,33.84489441,-,-,-,-,-,45.10528564,-,0,0,-,-,0,-,-,-,-,-,-,0.00446871,3.21600008,21.82543945,218.8999939,57.02894974,24.10489845,19,1.34799957,1.2184602,-,8,41,6.89407587,14.35437393,14.5049057,6.96637297,-,19.47479057,40.5490799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.74000001,0.45999998,-,-,-,-,-,-,100,0,0,-,-,-,14.83199883,16,7.45098066,20,7.14250469,-,-,6.48107386,15.4292202,18.30811882,0.04767833,175.92710876,14,14.42300034,0,-0.60352927,-,-,-,-
